date,open,high,low,close,adj close,volume,rsi,ma
2019-04-29,52.169998,52.43,50.119999,51.75,45.41972,138052800,60.71915582738269,50.92099979999999,
2019-05-06,50.25,51.279999,45.099998,46.200001,40.548607,194936000,45.102597525227345,50.9804759047619,
2019-05-13,45.330002,45.950001,44.700001,44.889999,39.640148,129661400,42.69330486029029,50.94727245454545,
2019-05-20,44.0,45.049999,42.860001,44.57,39.357571,134102900,35.54831408548142,50.70304330434782,
2019-05-27,44.66,45.029999,43.299999,44.040001,38.889545,110381600,32.562941479959136,50.423749833333325,
2019-06-03,44.25,46.119999,43.200001,46.029999,40.64682,123499100,35.694612925741694,50.19319984,
2019-06-10,46.23,47.32,45.549999,46.189999,40.788116,82770900,37.29293189347931,49.964615230769226,
2019-06-17,46.139999,48.049999,45.799999,47.459999,41.909588,107035100,35.78816505928195,49.826296148148145,
2019-06-24,47.400002,48.48,46.799999,47.869999,42.271641,102740900,38.53679644362443,49.69464267857143,
2019-07-01,49.290001,49.450001,47.439999,48.080002,42.457085,67883200,37.9295569678406,49.615517137931036,
2019-07-08,47.619999,49.93,47.07,49.919998,44.081894,87213600,37.769165566824675,49.6046666,
2019-07-15,50.0,50.66,48.889999,50.27,44.390957,88217800,36.48352325564427,49.540645064516134,
2019-07-22,50.009998,53.5,49.889999,51.59,45.556576,125164800,34.3181772727273,49.55499990625,
2019-07-29,51.529999,52.560001,48.5,48.68,42.986904,124457400,40.05304934249861,49.56878772727273,
2019-08-05,47.759998,47.959999,45.779999,45.98,40.602669,150115800,36.176328335057825,49.626470411764714,
2019-08-12,45.759998,47.049999,45.360001,46.5,41.339096,117701800,50.94696660018728,49.57314262857143,
2019-08-19,47.459999,47.599998,44.799999,44.959999,39.970013,113028900,50.21779716462939,49.46722194444445,
2019-08-26,45.82,47.790001,45.25,47.41,42.148098,88621200,57.80219780219779,49.412972675675675,
2019-09-02,47.119999,51.169998,46.5,50.919998,45.268528,85536600,66.24173117288626,49.318420763157896,
2019-09-09,51.060001,53.330002,50.830002,52.540001,46.708725,99570100,65.64152029956361,49.26205097435898,
2019-09-16,51.900002,52.290001,50.560001,50.720001,45.090725,96398800,60.080109465045055,49.306999725000004,
2019-09-23,50.830002,51.23,49.419998,50.779999,45.144066,92798200,57.80808957590878,49.370243682926834,
2019-09-30,51.189999,52.240002,48.529999,50.919998,45.268528,81108900,57.265361731045175,49.404999833333335,
2019-10-07,50.700001,52.790001,49.610001,52.09,46.308681,79305800,59.134391799544424,49.44651144186047,
2019-10-14,51.900002,53.07,51.029999,51.360001,45.659695,82172200,53.454901134131305,49.4749998409091,
2019-10-21,51.52,56.610001,51.200001,56.459999,50.193653,124371500,62.09456670943988,49.52888877777779,
2019-10-28,56.380001,57.240002,55.619999,56.509998,50.238117,102914500,60.115128298941464,49.572173804347834,
2019-11-04,56.93,58.549999,56.849998,58.27,51.802773,86506100,70.69486404833837,49.717021191489366,
2019-11-11,57.970001,58.799999,57.349998,57.959999,51.810768,66745200,78.82579023937488,49.86729158333333,
2019-11-18,57.700001,58.650002,57.369999,57.610001,51.497894,83530900,76.95293920198637,50.032653,
2019-11-25,58.0,59.130001,57.790001,58.049999,51.891209,65015700,83.5469059040299,50.18599996000001,
2019-12-02,58.549999,58.689999,55.75,56.810001,50.78278,97923800,75.6830726656562,50.38819998000001,
2019-12-09,56.540001,58.34,56.439999,57.790001,51.658806,101186100,71.78188071714669,50.60199994,
2019-12-16,58.209999,59.049999,56.939999,58.950001,52.695732,137863400,70.93404098447601,50.840199940000005,
2019-12-23,59.060001,60.48,59.040001,60.080002,53.705849,55472300,82.0109626591476,51.062599920000004,
2019-12-30,59.990002,60.970001,59.360001,60.099998,53.723728,60533300,81.96160752088251,51.301799980000006,
2020-01-06,59.59,60.200001,58.52,58.939999,52.686794,96778700,75.70514624014844,51.53240004,
2020-01-13,59.169998,60.0,58.75,59.599998,53.276775,95172200,74.8840423199806,51.74500006,
2020-01-20,59.810001,69.290001,59.790001,68.470001,61.205727,185323300,86.82739107271323,52.0058,
2020-01-27,66.720001,68.059998,63.669998,63.93,57.147385,123526000,66.47552414546186,52.22960003999999,
2020-02-03,64.459999,67.599998,64.300003,66.019997,59.01564,96561400,69.24322479573345,52.58360005999998,
2020-02-10,65.559998,68.089996,65.440002,67.269997,60.429146,80869700,68.59504203947844,52.84580007999999,
2020-02-17,66.660004,67.290001,64.040001,64.339996,57.797112,73538100,61.894107272444636,53.095800020000006,
2020-02-24,61.610001,62.77,53.599998,55.52,49.874046,190537500,47.03881885596508,53.35400009999999,
2020-03-02,55.790001,59.02,54.52,55.77,50.098625,187462100,46.75213734385288,53.52860009999999,
2020-03-09,51.919998,55.0,45.369999,54.43,48.894886,230796300,46.61931608906854,53.556000159999996,
2020-03-16,47.509998,52.25,43.630001,45.830002,41.169445,252156000,36.03456152057576,53.53500009999999,
2020-03-23,46.02,55.950001,45.91,52.369999,47.044376,210917700,43.17427008488052,53.39840005999999,
2020-03-30,52.990002,56.099998,51.220001,54.130001,48.625401,161006000,43.90743155809435,53.21320008,
2020-04-06,56.630001,61.490002,56.060001,57.139999,51.3293,140952600,47.143960329904345,53.14380014,
2020-04-13,56.57,62.130001,56.57,60.360001,54.221859,123586600,51.31774513560636,53.113400119999994,
2020-04-20,59.279999,60.5,55.93,59.259998,53.233719,160297700,49.68703975283652,53.20140015999999,
2020-04-27,59.720001,62.029999,57.310001,57.470001,51.625748,132613100,38.35732232977517,53.38200014,
2020-05-04,57.119999,60.099998,56.310001,59.669998,53.602013,89176000,45.256121226580284,53.66980011999999,
2020-05-11,59.740002,60.84,56.099998,58.279999,52.649109,99447000,41.24434417292853,53.93220009999999,
2020-05-18,59.740002,63.799999,59.360001,62.259998,56.244572,107968400,44.66226275910697,54.23380013999999,
2020-05-25,63.68,64.139999,61.07,62.93,56.849834,91467300,48.42176369414903,54.54360017999999,
2020-06-01,62.490002,65.110001,60.830002,64.339996,58.123592,100580600,61.83574660111288,54.89260017999999,
2020-06-08,63.970001,64.290001,58.119999,59.330002,53.597652,123926100,54.236082050864184,55.21960024,
2020-06-15,59.330002,61.650002,58.580002,59.619999,53.859634,158568900,56.3339045727163,55.551000220000006,
2020-06-22,59.73,60.549999,57.07,57.5,51.944466,133804500,66.91795316100774,55.75180024000001,
2020-06-29,57.470001,60.029999,56.759998,59.130001,53.416981,84019100,61.42664841017842,55.99400026,
2020-07-06,58.720001,59.689999,57.700001,59.529999,53.778328,88237100,59.56768505380336,56.143400280000016,
2020-07-13,59.84,60.619999,57.349998,60.0,54.202923,92008800,55.56854102523813,56.317600340000006,
2020-07-20,60.080002,61.93,49.5,50.59,45.702095,281420800,34.672095683264104,56.48380036000001,
2020-07-27,51.029999,51.139999,46.970001,47.73,43.118427,316661100,32.857560426738274,56.73020044000002,
2020-08-03,48.27,49.720001,47.700001,48.029999,43.389442,150812200,35.31423881942435,56.835600460000016,
2020-08-10,48.200001,49.73,48.060001,48.889999,44.466305,150546200,32.49999310064601,56.85180048000001,
2020-08-17,49.110001,50.200001,48.25,49.279999,44.821018,156747500,34.899321764782044,56.89940050000001,
2020-08-24,49.259998,50.799999,48.82,50.43,45.866966,163101500,28.068217902062088,56.93920054000001,
2020-08-31,51.0,52.68,49.490002,50.080002,45.54863,220300300,25.89117126674448,56.90320048000002,
2020-09-07,49.259998,50.09,48.709999,49.279999,44.821018,135172700,21.082945074750597,56.88520044000002,
2020-09-14,48.849998,51.029999,48.849998,49.889999,45.375824,158425600,28.188529785840558,56.853800360000015,
2020-09-21,49.389999,50.279999,48.419998,49.939999,45.421295,135723600,27.383177570093466,56.80700034000002,
2020-09-28,50.509998,52.720001,50.16,51.009998,46.394482,124861100,34.054049140049145,56.78080030000002,
2020-10-05,51.299999,53.849998,51.23,52.82,48.040707,115218100,34.63224380748936,56.75300022000001,
2020-10-12,53.549999,54.700001,52.619999,54.16,49.259464,110870800,37.4941819989499,56.74860020000001,
2020-10-19,54.470001,56.23,47.66,48.200001,43.838741,231473300,28.115729669297863,56.692000160000006,
2020-10-26,47.849998,47.860001,43.610001,44.279999,40.273426,232935900,35.30507657590918,56.64280018,
2020-11-02,44.959999,46.380001,44.240002,45.389999,41.282997,170291300,44.06693548677455,56.44040011999999,
2020-11-09,46.639999,47.349998,44.549999,45.459999,41.647392,192969100,43.406876673806764,56.18560007999999,
2020-11-16,46.040001,46.75,44.700001,45.389999,41.583267,153910600,40.6417132317191,55.958400059999995,
2020-11-23,45.48,48.099998,45.450001,47.450001,43.470505,113439100,45.50810637954648,55.70820009999999,
2020-11-30,47.419998,52.650002,47.27,51.990002,47.629745,227883100,53.28283166258459,55.48700007999999,
2020-12-07,51.0,51.290001,49.119999,49.73,45.55928,177170000,49.31826672447731,55.27120005999999,
2020-12-14,49.82,51.459999,47.110001,47.459999,43.479656,232950400,46.64701646366502,55.11000003999999,
2020-12-21,46.32,47.09,45.240002,47.07,43.122375,120376700,44.762261763156296,54.9066,
2020-12-28,47.189999,50.669998,46.490002,49.82,45.641735,171762800,49.797435902023935,54.6412,
2021-01-04,49.889999,52.689999,49.330002,51.650002,47.318256,174496400,51.053330792188675,54.40160002,
2021-01-11,51.290001,60.25,51.25,57.580002,52.750927,321825900,56.898552023524175,54.20319998,
2021-01-18,57.939999,63.950001,56.650002,56.66,51.908081,236597200,53.66783929934293,53.894599979999995,
2021-01-25,56.380001,57.400002,53.299999,55.509998,50.854534,229636100,62.48717757658666,53.76419998,
2021-02-01,55.950001,59.080002,55.709999,58.18,53.300602,125687100,74.80370191120184,53.58060004,
2021-02-08,58.380001,62.509998,57.939999,61.810001,56.969887,133190800,76.88276763723816,53.36639998,
2021-02-15,62.0,63.259998,60.639999,63.009998,58.075912,93517900,77.70759852277918,53.30179998,
2021-02-22,61.880001,63.540001,59.169998,60.779999,56.020542,158943500,72.74607663432556,53.425999960000006,
2021-03-01,61.720001,63.139999,57.91,60.740002,55.983665,160277900,70.88965562878724,53.62520002000001,
2021-03-08,60.470001,64.120003,59.720001,62.900002,57.974522,147535000,68.53550546578248,53.90940008000001,
2021-03-15,63.610001,66.290001,62.48,63.759998,58.767185,168874600,75.0267552641281,54.198400100000015,
2021-03-22,64.82,67.440002,60.98,64.870003,59.790264,214232000,82.39673000396499,54.41080008000001,
2021-03-29,64.010002,65.129997,63.150002,64.550003,59.495327,111300600,82.61194224493184,54.57460006000001,
2021-04-05,64.949997,68.400002,64.699997,68.260002,62.914799,123913500,83.21325769356935,54.723400100000006,
2021-04-12,68.199997,68.489998,63.68,64.75,59.679661,153410500,72.24863639615242,54.836800060000016,
2021-04-19,64.699997,64.739998,57.900002,59.240002,54.601135,183971100,52.86009648518263,55.00639998000001,
2021-04-26,59.099998,59.52,57.07,57.529999,53.025032,162223400,51.459240138905066,55.15799994000002,
2021-05-03,57.860001,58.009998,55.810001,57.669998,53.154064,124095500,53.750000260416684,55.14519986000002,
2021-05-10,57.150002,57.23,53.419998,55.349998,51.329948,158597700,45.026357824443984,55.10759984000002,
2021-05-17,55.290001,56.709999,53.84,56.080002,52.006931,103351600,38.786694277365726,54.97699988000002,
2021-05-24,56.650002,57.880001,56.400002,57.119999,52.971397,109339400,38.400946766480764,54.83299986000001,
2021-05-31,57.610001,57.82,56.09,57.369999,53.203243,82135100,42.71678769756515,54.68659988,
2021-06-07,57.41,58.029999,56.599998,57.849998,53.648376,109381500,43.94129191267993,54.65219986,
2021-06-14,58.02,58.419998,55.099998,55.669998,51.626713,141087800,34.85546000373188,54.60579986,
2021-06-21,55.75,56.41,55.23,55.91,51.849274,100536200,33.11828967972825,54.61679983999999,
2021-06-28,56.360001,57.830002,55.389999,56.759998,52.637547,120823500,32.361886369643926,54.55739981999999,
2021-07-05,56.919998,57.009998,54.790001,55.990002,51.92347,78914000,31.74060986441252,54.48779983999998,
2021-07-12,56.259998,57.459999,54.900002,54.970001,50.977554,91553200,17.975899661489166,54.42459975999997,
2021-07-19,54.41,56.540001,52.32,53.0,49.150631,169805200,19.41696714388,54.529199739999974,
2021-07-26,52.810001,54.540001,52.310001,53.720001,49.818336,134590300,30.859914642169628,54.65199973999997,
2021-08-02,53.990002,54.470001,53.259998,53.919998,50.003811,86652700,36.01858095220023,54.74419973999997,
2021-08-09,54.080002,54.41,53.060001,53.490002,49.927395,79827800,34.166672222225586,54.84179975999998,
2021-08-16,53.23,53.490002,51.419998,52.009998,48.545956,103494600,36.488668766559485,54.93819983999998,
2021-08-23,52.59,54.23,52.48,53.889999,50.300751,95468500,41.8948773696626,54.98279983999999,
2021-08-30,54.259998,54.869999,53.32,53.509998,49.946056,84872100,35.95330022256039,55.04939987999999,
2021-09-06,53.57,54.98,52.990002,53.84,50.254086,65970600,36.34957744389619,55.15759988,
2021-09-13,54.610001,55.490002,53.669998,54.259998,50.646111,118730400,36.052833885444294,55.24119989999999,
2021-09-20,53.209999,54.419998,52.32,54.220001,50.608776,101065400,43.243254074209744,55.323199960000004,
2021-09-27,53.939999,54.869999,53.049999,53.860001,50.272755,99534700,40.55299390515737,55.36139996,
2021-10-04,53.93,54.990002,53.07,53.810001,50.226082,102314700,35.32339070815456,55.36919996,
2021-10-11,53.810001,54.490002,51.869999,54.459999,50.832794,117534900,42.29605507433691,55.358399940000005,
2021-10-18,54.189999,56.07,49.139999,49.459999,46.165806,206013600,30.19409207594309,55.4776,
2021-10-25,49.830002,50.07,47.869999,49.0,45.736443,226283900,33.87095993756127,55.66220000000001,
2021-11-01,49.400002,51.580002,49.0,50.919998,47.528564,140791300,39.70586451123386,55.726000060000025,
2021-11-08,51.459999,51.990002,50.18,50.310001,47.285759,128501700,37.11634789772528,55.79320008000001,
2021-11-15,50.41,51.150002,48.970001,49.52,46.54324,137436300,36.18648884801362,55.912800060000016,
2021-11-22,49.549999,50.849998,48.119999,48.779999,45.847729,129407700,38.15113478048007,55.972600100000015,
2021-11-29,49.299999,50.400002,48.330002,49.25,46.289471,185498900,31.01472316719004,55.94360008,
2021-12-06,49.48,55.0,49.18,50.59,47.548923,224688700,38.922610878671264,55.93320006000001,
2021-12-13,50.849998,51.400002,49.32,50.619999,47.577118,185672200,37.499985442534154,55.996400060000006,
2021-12-20,49.91,51.73,48.959999,51.310001,48.225643,110602700,38.78327539794128,56.069600040000005,
2021-12-27,51.349998,52.16,51.299999,51.5,48.404221,89129000,39.774428486627244,56.07000005999999,
2022-01-03,51.650002,56.169998,51.599998,53.439999,50.227604,205123400,48.58870238791764,56.0712,
2022-01-10,53.970001,56.279999,53.310001,55.700001,52.351753,177949700,55.52955073833837,55.94540005999999,
2022-01-17,55.310001,55.650002,51.939999,52.040001,48.911762,140863900,43.98010387861729,55.897200059999996,
2022-01-24,51.48,52.720001,46.299999,47.73,44.860844,314777400,45.54353660708585,55.88440005999999,
2022-01-31,47.68,49.689999,47.130001,48.009998,45.124008,199754500,47.42589156795545,55.74640004,
2022-02-07,48.130001,49.970001,47.5,47.630001,45.10788,160797900,40.70096789728117,55.46000003999998,
2022-02-14,47.919998,48.490002,44.509998,45.040001,42.655025,198868400,36.603965429588214,55.185000039999984,
2022-02-21,44.689999,47.790001,43.630001,47.709999,45.18364,207276400,45.80046113231478,54.90899997999998,
2022-02-28,47.0,48.990002,46.220001,48.07,45.52457,217436200,48.323100848809766,54.59339993999999,
2022-03-07,48.009998,48.720001,45.77,45.830002,43.403191,188242200,42.54577398756077,54.26119991999999,
2022-03-14,45.900002,47.599998,44.07,47.450001,44.937408,184120400,43.238587539625875,53.92499987999999,
2022-03-21,47.459999,51.98,47.07,51.830002,49.085472,182878300,52.194420057022135,53.562799879999986,
2022-03-28,51.360001,52.509998,47.330002,48.110001,45.562462,165156300,44.77124080481846,53.212999919999994,
2022-04-04,48.169998,49.23,46.77,47.02,44.530174,127367100,42.88888798589055,52.8762,
2022-04-11,46.900002,47.91,45.619999,45.669998,43.251659,118567000,37.43124999777581,52.545600019999995,
2022-04-18,45.529999,48.900002,45.52,46.540001,44.075596,135400100,34.485094850948514,52.30160009999999,
2022-04-25,46.209999,47.27,43.5,43.59,41.281803,211539700,35.33495191478822,52.05500005999999,
2022-05-02,43.720001,46.639999,43.509998,44.299999,41.954205,224143800,43.19714173729241,51.836200000000005,
2022-05-09,43.810001,44.740002,42.009998,43.599998,41.617664,202411200,41.39680129560661,51.60480000000001,
2022-05-16,43.419998,44.419998,40.310001,41.650002,39.756332,162870200,39.00735518355312,51.347999980000004,
2022-05-23,41.689999,44.549999,41.099998,44.549999,42.524475,142700100,49.10941105848136,51.06419992,
2022-05-30,44.25,44.93,43.34,43.389999,41.417217,132899300,41.692307692307686,50.7497999,
2022-06-06,43.810001,44.040001,39.18,39.18,37.398628,192369100,35.108876724212834,50.4743999,
2022-06-13,38.549999,39.169998,36.599998,36.970001,35.289108,236309600,35.144196349570635,50.23559992,
2022-06-20,37.360001,38.639999,36.91,38.610001,36.854546,134898800,35.1876675603217,49.879399879999994,
2022-06-27,38.869999,39.060001,35.880001,36.34,34.687756,168584000,22.06995672556795,49.48819994,
2022-07-04,35.93,38.330002,35.540001,37.990002,36.262733,115205000,30.280595078698525,49.140399959999996,
2022-07-11,37.66,38.669998,36.290001,38.619999,36.86409,153092800,33.33332936507887,48.770799959999984,
2022-07-18,39.099998,40.73,38.529999,39.200001,37.417717,191308800,36.75808883644151,48.467799939999985,
2022-07-25,39.279999,40.419998,35.240002,36.310001,34.659122,292715200,30.661621322106896,48.16999986,
2022-08-01,36.049999,37.689999,35.18,35.389999,33.780945,260208100,33.21047772532302,47.87399979999999,
2022-08-08,35.360001,36.290001,34.400002,36.110001,34.816181,205225100,33.237825070636504,47.53039977999999,
2022-08-15,36.099998,36.580002,35.189999,35.380001,34.112339,135600600,33.19706049023634,47.1857998,
2022-08-22,35.0,35.060001,33.349998,33.360001,32.164715,181449500,33.1023223358205,46.8225998,
2022-08-29,33.23,33.41,31.059999,31.219999,30.101389,188567800,21.9604614319407,46.451199800000005,
2022-09-05,31.389999,31.5,29.91,31.459999,30.332788,155748100,23.894974031954263,46.02359978000001,
2022-09-12,31.74,31.860001,28.42,29.24,28.192333,263157700,26.174503497266443,45.58719978000001,
2022-09-19,29.02,29.59,27.190001,27.52,26.53396,183842000,26.80412922783968,45.143199800000005,
2022-09-26,27.559999,27.700001,25.74,25.77,24.846664,214993500,18.652352023121836,44.64499980000001,
2022-10-03,26.33,27.84,25.65,25.719999,24.798452,207844300,20.920052221228573,44.11999976000001,
2022-10-10,25.940001,26.84,24.59,25.91,24.981647,241810700,14.04762593537167,43.562799780000006,
2022-10-17,26.309999,27.049999,25.540001,26.969999,26.003666,210732100,16.19270287048036,43.08499976000001,
2022-10-24,26.75,29.219999,26.129999,29.07,28.028425,261148800,22.986674084974993,42.62319970000001,
2022-10-31,29.08,29.18,27.17,28.200001,27.189598,238612600,25.762112697389327,42.12899972000001,
2022-11-07,28.360001,30.629999,27.52,30.43,29.735958,213963000,36.25277667636749,41.702399719999995,
2022-11-14,30.34,31.34,29.0,29.870001,29.18873,175016800,32.5503355704698,41.27859976,
2022-11-21,29.66,30.08,28.91,29.34,28.67082,96129700,32.91855017429015,40.89939978,
2022-11-28,29.1,30.48,28.219999,29.41,28.739223,195144200,37.444371427566985,40.50299978,
2022-12-05,29.42,29.75,28.07,28.24,27.595907,144108900,39.905151755091566,40.067999820000004,
2022-12-12,28.129999,30.09,26.450001,26.92,26.306013,257592700,35.66919417103499,39.65819982000001,
2022-12-19,26.9,26.969999,25.35,26.09,25.494946,168705900,39.10034602076125,39.193799840000004,
2022-12-26,25.85,26.459999,25.5,26.43,25.827188,117699900,45.83014537107881,38.6987998,
2023-01-02,27.049999,28.83,26.370001,28.73,28.074732,134314400,60.866372980910434,38.13639978,
2023-01-09,28.84,30.379999,28.84,30.110001,29.423256,151202500,64.68228093645484,37.571199740000004,
2023-01-16,30.18,30.26,28.24,29.219999,28.553556,151003800,60.5750760015926,37.11839974,
2023-01-23,29.33,30.49,26.780001,28.16,27.517731,296555200,53.80191988486135,36.76839974,
2023-01-30,27.719999,31.17,27.530001,30.32,29.628466,290931800,53.97835773392744,36.39239972,
2023-02-06,29.549999,29.65,27.34,27.799999,27.165943,211125200,48.84792063964048,35.98839973999999,
2023-02-13,27.870001,28.879999,27.379999,27.610001,27.309029,144694500,40.796348511987695,35.685599739999994,
2023-02-20,27.110001,27.27,24.92,25.139999,24.865953,253426800,36.27393818364755,35.30299976,
2023-02-27,25.549999,26.48,24.73,26.4,26.112219,220789900,41.81514658905421,34.88499981999999,
2023-03-06,26.469999,27.52,25.450001,27.219999,26.923279,237189400,44.147512964054584,34.477999759999996,
2023-03-13,26.74,31.0,26.610001,29.809999,29.485046,304397600,53.89964919528328,34.05819976,
2023-03-20,29.799999,29.9,27.98,29.360001,29.039953,231544000,56.334374022098956,33.565799739999996,
2023-03-27,29.370001,32.900002,28.629999,32.669998,32.313866,287564900,65.13339145661374,33.19839976,
2023-04-03,32.939999,33.84,32.34,32.810001,32.452347,180920000,64.80965808683109,32.84779974,
2023-04-10,32.599998,33.110001,31.65,31.889999,31.542374,149010200,57.83729794087827,32.59599974,
2023-04-17,31.950001,32.639999,30.23,30.299999,29.969704,140300000,50.466367160886875,32.323799720000004,
2023-04-24,30.129999,32.57,28.51,31.059999,30.72142,258657100,54.54545454545455,32.08839972,
2023-05-01,31.110001,31.719999,29.75,30.99,30.652184,197051200,57.35064935064935,31.814799679999997,
2023-05-08,30.700001,30.84,28.719999,28.950001,28.75168,173407500,46.41923922735177,31.568599739999996,
2023-05-15,28.9,30.24,28.68,29.93,29.724966,170394700,56.05458033904156,31.348799779999993,
2023-05-22,29.85,30.450001,26.860001,29.0,28.801338,236060100,53.791595951532784,31.041799779999998,
2023-05-29,29.700001,32.290001,29.0,31.309999,31.095512,280282200,66.97853978613975,30.762599759999993,
2023-06-05,31.309999,31.99,29.700001,31.34,31.125307,205054400,64.58087711472895,30.585599799999997,
2023-06-12,31.4,36.799999,31.360001,36.369999,36.12085,364140700,71.6312097647678,30.464599759999995,
2023-06-19,36.77,37.110001,32.029999,33.0,32.773933,228883200,57.27314575311121,30.315199779999997,
2023-06-26,33.189999,34.23,32.490002,33.439999,33.210922,178009600,59.30656647930046,30.331999779999997,
2023-07-03,33.540001,33.889999,31.379999,31.85,31.631815,123457000,47.97030177923781,30.242599759999994,
2023-07-10,31.870001,34.299999,31.77,33.150002,32.922909,165388700,50.79588260241797,30.13139981999999,
2023-07-17,33.16,34.84,33.07,34.02,33.786949,207879500,54.99765767168484,29.983199859999996,
2023-07-24,33.84,36.990002,33.400002,36.830002,36.577702,239393900,64.49179860004408,29.925399879999997,
2023-07-31,36.869999,37.189999,34.130001,35.139999,34.899273,170867100,58.69565291523043,29.894999860000002,
2023-08-07,35.41,35.549999,33.860001,34.889999,34.77565,145670000,58.248729198338815,29.91039988,
2023-08-14,34.669998,35.709999,32.18,32.75,32.642666,163672700,58.00336807090851,29.918599880000002,
2023-08-21,32.599998,34.150002,32.02,33.25,33.141026,164732500,57.13671539122958,29.947399840000006,
2023-08-28,33.5,36.75,33.209999,36.610001,36.490013,170504800,64.81121195752385,29.971599820000005,
2023-09-04,36.580002,38.830002,36.029999,38.009998,37.885422,194937700,63.5189654366007,30.006799820000005,
2023-09-11,38.240002,40.07,37.619999,37.880001,37.755852,226569000,63.143091467663076,30.157999860000004,
2023-09-18,37.619999,38.389999,34.139999,34.18,34.067978,214719700,45.35032000216391,30.371599920000005,
2023-09-25,34.0,35.91,33.639999,35.549999,35.433487,161320600,55.916471821318574,30.5973999,
2023-10-02,35.610001,36.540001,34.98,36.189999,36.071388,170244500,56.321839661778355,30.758599880000002,
2023-10-09,35.700001,37.220001,35.5,35.970001,35.852112,114712100,60.1079529108861,30.94459992,
2023-10-16,36.139999,36.939999,34.869999,34.919998,34.80555,138129000,54.39641375026464,31.12359994,
2023-10-23,34.599998,36.380001,32.150002,35.540001,35.423523,294527800,53.82293956394271,31.26479992,
2023-10-30,35.470001,38.32,34.919998,38.139999,38.014999,185485600,53.329936620739026,31.389599859999993,
2023-11-06,38.02,38.990002,37.75,38.860001,38.732639,177230900,59.94653047556473,31.492199879999994,
2023-11-13,38.349998,43.810001,38.07,43.810001,43.810001,253548500,69.05983496237904,31.659399879999995,
2023-11-20,43.779999,44.93,43.299999,43.959999,43.959999,126335300,76.17935677431434,31.84439983999999,
2023-11-27,43.650002,45.34,42.860001,43.740002,43.740002,187056300,74.82253899362202,32.13159981999999,
2023-12-04,43.299999,43.310001,41.169998,42.700001,42.700001,186193800,66.18820293084622,32.44199988,
2023-12-11,43.16,44.73,43.080002,44.57,44.57,114956500,67.01245684905743,32.76999986,
2023-12-14,45.009998,47.07,44.650002,45.27,45.27,57940317,68.61460799066035,33.116199859999995,
